timestamp,bid,ask
2025-04-22 11:51:21.882125,3457.99,3458.34
2025-04-22 11:51:22.355502,3457.86,3458.21
2025-04-22 11:51:23.749853,3457.94,3458.29
2025-04-22 11:51:24.774476,3457.95,3458.3
2025-04-22 11:51:25.474783,3458.03,3458.38
2025-04-22 11:51:25.824573,3458.02,3458.37
2025-04-22 11:51:26.547236,3458.0,3458.35
2025-04-22 11:51:26.920797,3458.04,3458.39
2025-04-22 11:51:27.427810,3458.1,3458.45
2025-04-22 11:51:27.916951,3458.09,3458.44
2025-04-22 11:51:28.425318,3457.98,3458.33
2025-04-22 11:51:28.945725,3458.03,3458.38
2025-04-22 11:51:29.453467,3458.04,3458.39
2025-04-22 11:51:29.953613,3458.03,3458.38
2025-04-22 11:51:32.049595,3458.01,3458.36
2025-04-22 11:51:32.286904,3457.97,3458.32
2025-04-22 11:51:32.778149,3457.98,3458.33
2025-04-22 11:51:33.267309,3458.0,3458.35
2025-04-22 11:51:33.772340,3457.97,3458.32
2025-04-22 11:51:34.271161,3457.98,3458.33
2025-04-22 11:51:34.498660,3457.92,3458.27
2025-04-22 11:51:34.872733,3457.9,3458.25
2025-04-22 11:51:35.378085,3457.88,3458.23
2025-04-22 11:51:35.981397,3457.91,3458.26
2025-04-22 11:51:36.485530,3457.9,3458.25
2025-04-22 11:51:37.222410,3457.92,3458.27
2025-04-22 11:51:38.407685,3457.87,3458.22
2025-04-22 11:51:38.898788,3458.16,3458.51
2025-04-22 11:51:39.056190,3458.34,3458.69
2025-04-22 11:51:39.873176,3458.3,3458.65
2025-04-22 11:51:40.606522,3458.35,3458.7
2025-04-22 11:51:41.430758,3458.45,3458.8
2025-04-22 11:51:41.931178,3458.35,3458.7
2025-04-22 11:51:42.144082,3458.28,3458.63
2025-04-22 11:51:42.390315,3458.5,3458.85
2025-04-22 11:51:42.680871,3458.92,3459.27
2025-04-22 11:51:43.016195,3459.03,3459.38
2025-04-22 11:51:43.514317,3459.08,3459.43
2025-04-22 11:51:43.755518,3459.1,3459.45
2025-04-22 11:51:44.328873,3459.25,3459.6
2025-04-22 11:51:45.021576,3459.37,3459.72
2025-04-22 11:51:45.525193,3459.36,3459.71
2025-04-22 11:51:45.789925,3459.47,3459.82
2025-04-22 11:51:46.221835,3459.46,3459.81
2025-04-22 11:51:46.829691,3459.42,3459.77
2025-04-22 11:51:49.023655,3459.38,3459.73
2025-04-22 11:51:49.314906,3459.37,3459.72
2025-04-22 11:51:51.131185,3459.38,3459.73
2025-04-22 11:51:51.445009,3459.46,3459.81
2025-04-22 11:51:51.725307,3459.59,3459.94
2025-04-22 11:51:51.972141,3459.54,3459.89
2025-04-22 11:51:52.374715,3459.46,3459.81
2025-04-22 11:51:53.125091,3459.45,3459.8
2025-04-22 11:51:53.928824,3459.51,3459.86
2025-04-22 11:51:54.017872,3459.39,3459.74
2025-04-22 11:51:54.545660,3459.37,3459.72
2025-04-22 11:51:54.964062,3459.28,3459.63
2025-04-22 11:51:55.310353,3459.31,3459.66
2025-04-22 11:51:55.544987,3459.49,3459.84
2025-04-22 11:51:56.363127,3459.77,3460.12
2025-04-22 11:51:56.791821,3459.8,3460.15
2025-04-22 11:51:57.214168,3459.79,3460.14
2025-04-22 11:51:57.648717,3459.8,3460.15
2025-04-22 11:51:58.159421,3459.81,3460.16
2025-04-22 11:51:58.581382,3459.89,3460.24
2025-04-22 11:51:58.874914,3459.98,3460.33
2025-04-22 11:51:59.662229,3460.11,3460.46
2025-04-22 11:52:00.594081,3460.05,3460.4
2025-04-22 11:52:01.446045,3460.11,3460.46
2025-04-22 11:52:01.949790,3460.14,3460.49
2025-04-22 11:52:02.132390,3460.15,3460.5
2025-04-22 11:52:02.643463,3460.21,3460.56
2025-04-22 11:52:02.815818,3460.15,3460.5
2025-04-22 11:52:03.282973,3460.32,3460.67
2025-04-22 11:52:03.812439,3460.33,3460.68
2025-04-22 11:52:04.065264,3459.81,3460.16
2025-04-22 11:52:05.008014,3459.83,3460.18
2025-04-22 11:52:05.587080,3459.85,3460.2
2025-04-22 11:52:06.101609,3459.88,3460.23
2025-04-22 11:52:06.803546,3459.86,3460.21
2025-04-22 11:52:07.412404,3459.81,3460.16
